"Area Code","State","Market","Market Size","Margin","Sales","COGS","Total Expenses","Marketing","Inventory","Budget Profit","Budget COGS","Budget Margin","Budget Sales","ProductId","Date","Product Type","Product","Type","Profit"
"212","New York","East","Major Market","-69.0","66.0","135.0","155.0","122.0","3641.0","-210.0","130.0","-70.0","60.0","5","12/01/10 00:00:00","Espresso","Caffe Mocha","Regular","-69"
"212","New York","East","Major Market","-59.0","70.0","125.0","146.0","113.0","1382.0","-190.0","120.0","-60.0","60.0","5","04/01/11 00:00:00","Espresso","Caffe Mocha","Regular","-55"
"212","New York","East","Major Market","-95.0","77.0","173.0","176.0","156.0","2615.0","-260.0","160.0","-90.0","70.0","5","08/01/11 00:00:00","Espresso","Caffe Mocha","Regular","-96"
"212","New York","East","Major Market","369.0","647.0","284.0","130.0","107.0","1565.0","180.0","210.0","290.0","500.0","9","08/01/11 00:00:00","Herbal Tea","Lemon","Decaf","363"
"212","New York","East","Major Market","-139.0","112.0","251.0","99.0","77.0","3948.0","-180.0","190.0","-110.0","80.0","10","09/01/10 00:00:00","Herbal Tea","Mint","Decaf","-139"
"212","New York","East","Major Market","185.0","312.0","127.0","47.0","35.0","1007.0","160.0","130.0","200.0","330.0","11","07/01/10 00:00:00","Tea","Darjeeling","Regular","185"
"212","New York","East","Major Market","185.0","309.0","127.0","44.0","35.0","1007.0","160.0","130.0","200.0","330.0","11","07/01/11 00:00:00","Tea","Darjeeling","Regular","182"
"212","New York","East","Major Market","283.0","543.0","260.0","96.0","72.0","1271.0","210.0","240.0","290.0","530.0","7","05/01/10 00:00:00","Espresso","Regular Espresso","Regular","283"
"212","New York","East","Major Market","526.0","815.0","239.0","91.0","66.0","1197.0","450.0","210.0","510.0","720.0","7","10/01/11 00:00:00","Espresso","Regular Espresso","Regular","576"
"213","California","West","Major Market","387.0","687.0","258.0","142.0","90.0","2067.0","360.0","320.0","480.0","800.0","2","02/01/11 00:00:00","Coffee","Columbian","Regular","429"
"213","California","West","Major Market","546.0","902.0","364.0","166.0","127.0","2617.0","520.0","450.0","680.0","1130.0","2","08/01/11 00:00:00","Coffee","Columbian","Regular","538"
"213","California","West","Major Market","374.0","664.0","249.0","139.0","87.0","2580.0","310.0","290.0","450.0","740.0","2","11/01/11 00:00:00","Coffee","Columbian","Regular","415"
"213","California","West","Major Market","101.0","168.0","67.0","54.0","22.0","677.0","50.0","40.0","80.0","120.0","13","12/01/10 00:00:00","Tea","Green Tea","Regular","101"
"213","California","West","Major Market","312.0","546.0","234.0","109.0","77.0","1310.0","200.0","220.0","300.0","520.0","6","01/01/10 00:00:00","Espresso","Decaf Espresso","Decaf","312"
"213","California","West","Major Market","336.0","589.0","253.0","116.0","83.0","1686.0","220.0","240.0","320.0","560.0","6","09/01/10 00:00:00","Espresso","Decaf Espresso","Decaf","336"
"213","California","West","Major Market","304.0","567.0","228.0","107.0","75.0","1691.0","190.0","220.0","290.0","510.0","6","11/01/11 00:00:00","Espresso","Decaf Espresso","Decaf","339"
"213","California","West","Major Market","117.0","198.0","81.0","33.0","22.0","984.0","80.0","70.0","110.0","180.0","8","11/01/10 00:00:00","Herbal Tea","Chamomile","Decaf","117"
"213","California","West","Major Market","253.0","467.0","214.0","88.0","66.0","923.0","170.0","180.0","230.0","410.0","9","03/01/10 00:00:00","Herbal Tea","Lemon","Decaf","253"
"213","California","West","Major Market","265.0","490.0","225.0","91.0","69.0","1272.0","160.0","210.0","240.0","450.0","9","11/01/10 00:00:00","Herbal Tea","Lemon","Decaf","265"
"213","California","West","Major Market","68.0","119.0","52.0","28.0","17.0","554.0","40.0","40.0","60.0","100.0","10","08/01/11 00:00:00","Herbal Tea","Mint","Decaf","67"
"213","California","West","Major Market","172.0","290.0","118.0","44.0","33.0","930.0","110.0","80.0","130.0","210.0","11","11/01/10 00:00:00","Tea","Darjeeling","Regular","172"
"213","California","West","Major Market","266.0","527.0","266.0","92.0","74.0","1819.0","170.0","250.0","260.0","510.0","4","07/01/11 00:00:00","Espresso","Caffe Latte","Regular","261"
"213","California","West","Major Market","266.0","527.0","266.0","92.0","74.0","1797.0","170.0","250.0","260.0","510.0","4","08/01/11 00:00:00","Espresso","Caffe Latte","Regular","261"
"214","Texas","South","Major Market","295.0","546.0","251.0","98.0","77.0","1268.0","280.0","310.0","370.0","680.0","2","09/01/10 00:00:00","Coffee","Columbian","Regular","295"
"214","Texas","South","Major Market","109.0","193.0","84.0","39.0","27.0","603.0","110.0","100.0","140.0","240.0","3","03/01/10 00:00:00","Coffee","Decaf Irish Cream","Decaf","109"
"214","Texas","South","Major Market","51.0","90.0","39.0","25.0","12.0","541.0","80.0","40.0","90.0","130.0","3","10/01/10 00:00:00","Coffee","Decaf Irish Cream","Decaf","51"
"214","Texas","South","Major Market","79.0","133.0","54.0","27.0","15.0","601.0","40.0","40.0","60.0","100.0","6","12/01/10 00:00:00","Espresso","Decaf Espresso","Decaf","79"
"214","Texas","South","Major Market","112.0","201.0","77.0","32.0","21.0","449.0","90.0","60.0","100.0","160.0","6","02/01/11 00:00:00","Espresso","Decaf Espresso","Decaf","124"
"214","Texas","South","Major Market","80.0","140.0","60.0","47.0","19.0","329.0","50.0","50.0","80.0","130.0","8","02/01/10 00:00:00","Herbal Tea","Chamomile","Decaf","80"
"214","Texas","South","Major Market","77.0","134.0","57.0","46.0","18.0","323.0","50.0","50.0","80.0","130.0","8","03/01/10 00:00:00","Herbal Tea","Chamomile","Decaf","77"
"214","Texas","South","Major Market","63.0","109.0","47.0","40.0","15.0","420.0","30.0","40.0","60.0","100.0","8","07/01/11 00:00:00","Herbal Tea","Chamomile","Decaf","62"
"214","Texas","South","Major Market","60.0","101.0","41.0","36.0","13.0","435.0","30.0","30.0","60.0","90.0","9","12/01/10 00:00:00","Herbal Tea","Lemon","Decaf","60"
"216","Ohio","Central","Major Market","71.0","122.0","52.0","41.0","17.0","361.0","40.0","50.0","70.0","120.0","1","05/01/11 00:00:00","Coffee","Amaretto","Regular","70"
"216","Ohio","Central","Major Market","72.0","133.0","53.0","44.0","17.0","410.0","50.0","50.0","80.0","130.0","1","09/01/11 00:00:00","Coffee","Amaretto","Regular","80"
"216","Ohio","Central","Major Market","71.0","122.0","51.0","76.0","46.0","503.0","30.0","40.0","70.0","110.0","3","10/01/10 00:00:00","Coffee","Decaf Irish Cream","Decaf","71"
"216","Ohio","Central","Major Market","146.0","291.0","145.0","65.0","40.0","1304.0","120.0","160.0","180.0","340.0","5","07/01/10 00:00:00","Espresso","Caffe Mocha","Regular","146"
"216","Ohio","Central","Major Market","163.0","346.0","162.0","70.0","45.0","1091.0","130.0","180.0","200.0","380.0","5","04/01/11 00:00:00","Espresso","Caffe Mocha","Regular","184"
"216","Ohio","Central","Major Market","149.0","295.0","149.0","60.0","41.0","1156.0","120.0","170.0","180.0","350.0","5","05/01/11 00:00:00","Espresso","Caffe Mocha","Regular","146"
"216","Ohio","Central","Major Market","146.0","288.0","145.0","60.0","40.0","1304.0","120.0","160.0","180.0","340.0","5","07/01/11 00:00:00","Espresso","Caffe Mocha","Regular","143"
"216","Ohio","Central","Major Market","65.0","117.0","53.0","50.0","20.0","361.0","20.0","60.0","70.0","130.0","6","05/01/11 00:00:00","Espresso","Decaf Espresso","Decaf","64"
"216","Ohio","Central","Major Market","60.0","108.0","49.0","48.0","18.0","414.0","20.0","50.0","70.0","120.0","6","08/01/11 00:00:00","Espresso","Decaf Espresso","Decaf","59"
"216","Ohio","Central","Major Market","32.0","53.0","21.0","16.0","5.0","454.0","30.0","10.0","30.0","40.0","8","04/01/10 00:00:00","Herbal Tea","Chamomile","Decaf","32"
"216","Ohio","Central","Major Market","26.0","44.0","18.0","16.0","5.0","478.0","20.0","10.0","20.0","30.0","8","06/01/11 00:00:00","Herbal Tea","Chamomile","Decaf","26"
"216","Ohio","Central","Major Market","116.0","200.0","84.0","49.0","26.0","500.0","60.0","70.0","100.0","170.0","12","01/01/10 00:00:00","Tea","Earl Grey","Regular","116"
"217","Illinois","Central","Major Market","201.0","345.0","144.0","90.0","47.0","862.0","130.0","150.0","210.0","360.0","2","01/01/10 00:00:00","Coffee","Columbian","Regular","201"
"217","Illinois","Central","Major Market","213.0","367.0","154.0","94.0","50.0","829.0","140.0","160.0","220.0","380.0","2","03/01/10 00:00:00","Coffee","Columbian","Regular","213"
"217","Illinois","Central","Major Market","265.0","456.0","191.0","109.0","63.0","865.0","170.0","200.0","270.0","470.0","2","04/01/10 00:00:00","Coffee","Columbian","Regular","265"
"217","Illinois","Central","Major Market","222.0","376.0","154.0","72.0","49.0","833.0","170.0","160.0","230.0","390.0","3","07/01/10 00:00:00","Coffee","Decaf Irish Cream","Decaf","222"
"217","Illinois","Central","Major Market","139.0","262.0","95.0","55.0","30.0","608.0","100.0","100.0","140.0","240.0","3","01/01/11 00:00:00","Coffee","Decaf Irish Cream","Decaf","167"
"217","Illinois","Central","Major Market","335.0","587.0","252.0","115.0","83.0","1316.0","280.0","290.0","400.0","690.0","5","04/01/10 00:00:00","Espresso","Caffe Mocha","Regular","335"
"217","Illinois","Central","Major Market","324.0","604.0","243.0","113.0","80.0","1260.0","260.0","280.0","380.0","660.0","5","03/01/11 00:00:00","Espresso","Caffe Mocha","Regular","361"
"217","Illinois","Central","Major Market","239.0","478.0","239.0","90.0","66.0","1464.0","200.0","270.0","290.0","560.0","6","04/01/10 00:00:00","Espresso","Decaf Espresso","Decaf","239"
"217","Illinois","Central","Major Market","107.0","190.0","83.0","39.0","27.0","584.0","60.0","70.0","90.0","160.0","9","05/01/10 00:00:00","Herbal Tea","Lemon","Decaf","107"
"217","Illinois","Central","Major Market","80.0","134.0","54.0","27.0","15.0","456.0","50.0","40.0","70.0","110.0","11","01/01/10 00:00:00","Tea","Darjeeling","Regular","80"
"217","Illinois","Central","Major Market","145.0","245.0","100.0","40.0","28.0","598.0","100.0","80.0","130.0","210.0","11","08/01/10 00:00:00","Tea","Darjeeling","Regular","145"
"217","Illinois","Central","Major Market","111.0","187.0","76.0","33.0","21.0","580.0","80.0","50.0","80.0","130.0","11","10/01/10 00:00:00","Tea","Darjeeling","Regular","111"
"217","Illinois","Central","Major Market","80.0","150.0","54.0","28.0","15.0","456.0","50.0","40.0","70.0","110.0","11","01/01/11 00:00:00","Tea","Darjeeling","Regular","96"
"224","Illinois","Central","Major Market","271.0","463.0","196.0","100.0","64.0","1167.0","190.0","200.0","290.0","490.0","2","08/01/11 00:00:00","Coffee","Columbian","Regular","267"
"224","Illinois","Central","Major Market","387.0","678.0","291.0","128.0","96.0","1742.0","340.0","330.0","470.0","800.0","5","07/01/10 00:00:00","Espresso","Caffe Mocha","Regular","387"
"224","Illinois","Central","Major Market","304.0","532.0","228.0","108.0","75.0","1691.0","290.0","290.0","390.0","680.0","5","11/01/10 00:00:00","Espresso","Caffe Mocha","Regular","304"
"224","Illinois","Central","Major Market","126.0","213.0","87.0","35.0","24.0","756.0","90.0","70.0","110.0","180.0","8","03/01/10 00:00:00","Herbal Tea","Chamomile","Decaf","126"
"224","Illinois","Central","Major Market","132.0","223.0","91.0","37.0","25.0","777.0","100.0","70.0","120.0","190.0","8","04/01/10 00:00:00","Herbal Tea","Chamomile","Decaf","132"
"224","Illinois","Central","Major Market","100.0","178.0","78.0","38.0","25.0","593.0","60.0","60.0","90.0","150.0","9","04/01/10 00:00:00","Herbal Tea","Lemon","Decaf","100"
"224","Illinois","Central","Major Market","139.0","262.0","95.0","40.0","26.0","821.0","100.0","80.0","120.0","200.0","10","01/01/11 00:00:00","Herbal Tea","Mint","Decaf","167"
"225","Louisiana","South","Small Market","51.0","85.0","34.0","21.0","9.0","777.0","50.0","40.0","60.0","100.0","2","01/01/10 00:00:00","Coffee","Columbian","Regular","51"
"225","Louisiana","South","Small Market","49.0","82.0","33.0","20.0","9.0","768.0","50.0","40.0","60.0","100.0","2","03/01/10 00:00:00","Coffee","Columbian","Regular","49"
"225","Louisiana","South","Small Market","71.0","119.0","48.0","24.0","13.0","829.0","80.0","70.0","90.0","160.0","2","10/01/10 00:00:00","Coffee","Columbian","Regular","71"
"225","Louisiana","South","Small Market","68.0","115.0","47.0","24.0","13.0","834.0","60.0","50.0","80.0","130.0","2","11/01/10 00:00:00","Coffee","Columbian","Regular","68"
"225","Louisiana","South","Small Market","51.0","92.0","35.0","21.0","9.0","776.0","50.0","40.0","60.0","100.0","2","04/01/11 00:00:00","Coffee","Columbian","Regular","57"
"225","Louisiana","South","Small Market","64.0","106.0","43.0","22.0","12.0","822.0","60.0","50.0","80.0","130.0","2","06/01/11 00:00:00","Coffee","Columbian","Regular","63"
"225","Louisiana","South","Small Market","70.0","118.0","48.0","25.0","13.0","851.0","80.0","70.0","90.0","160.0","3","10/01/10 00:00:00","Coffee","Decaf Irish Cream","Decaf","70"
"225","Louisiana","South","Small Market","51.0","85.0","34.0","20.0","9.0","863.0","50.0","40.0","60.0","100.0","3","12/01/10 00:00:00","Coffee","Decaf Irish Cream","Decaf","51"
"225","Louisiana","South","Small Market","85.0","143.0","59.0","25.0","16.0","842.0","90.0","70.0","110.0","180.0","3","06/01/11 00:00:00","Coffee","Decaf Irish Cream","Decaf","84"
"225","Louisiana","South","Small Market","84.0","133.0","49.0","39.0","15.0","342.0","50.0","40.0","70.0","110.0","5","04/01/10 00:00:00","Espresso","Caffe Mocha","Regular","84"
"225","Louisiana","South","Small Market","82.0","130.0","48.0","38.0","14.0","351.0","50.0","40.0","70.0","110.0","5","05/01/10 00:00:00","Espresso","Caffe Mocha","Regular","82"
"225","Louisiana","South","Small Market","78.0","125.0","47.0","37.0","14.0","371.0","40.0","40.0","60.0","100.0","5","06/01/10 00:00:00","Espresso","Caffe Mocha","Regular","78"
"225","Louisiana","South","Small Market","65.0","104.0","39.0","35.0","12.0","380.0","30.0","30.0","50.0","80.0","5","07/01/10 00:00:00","Espresso","Caffe Mocha","Regular","65"
"225","Louisiana","South","Small Market","88.0","141.0","53.0","39.0","16.0","321.0","30.0","40.0","60.0","100.0","5","11/01/10 00:00:00","Espresso","Caffe Mocha","Regular","88"
"225","Louisiana","South","Small Market","113.0","201.0","67.0","45.0","20.0","400.0","80.0","50.0","100.0","150.0","5","01/01/11 00:00:00","Espresso","Caffe Mocha","Regular","134"
"225","Louisiana","South","Small Market","109.0","185.0","65.0","44.0","20.0","372.0","70.0","50.0","90.0","140.0","5","02/01/11 00:00:00","Espresso","Caffe Mocha","Regular","120"
"225","Louisiana","South","Small Market","99.0","169.0","60.0","41.0","18.0","329.0","70.0","30.0","70.0","100.0","5","10/01/11 00:00:00","Espresso","Caffe Mocha","Regular","109"
"225","Louisiana","South","Small Market","66.0","114.0","41.0","35.0","12.0","320.0","20.0","30.0","50.0","80.0","5","12/01/11 00:00:00","Espresso","Caffe Mocha","Regular","73"
"225","Louisiana","South","Small Market","68.0","114.0","46.0","37.0","14.0","388.0","40.0","30.0","60.0","90.0","6","04/01/10 00:00:00","Espresso","Decaf Espresso","Decaf","68"
"225","Louisiana","South","Small Market","54.0","90.0","36.0","33.0","11.0","462.0","20.0","30.0","40.0","70.0","6","07/01/10 00:00:00","Espresso","Decaf Espresso","Decaf","54"
"225","Louisiana","South","Small Market","71.0","120.0","49.0","37.0","15.0","454.0","30.0","30.0","60.0","90.0","6","11/01/10 00:00:00","Espresso","Decaf Espresso","Decaf","71"
"225","Louisiana","South","Small Market","63.0","106.0","43.0","36.0","13.0","466.0","20.0","30.0","50.0","80.0","6","12/01/10 00:00:00","Espresso","Decaf Espresso","Decaf","63"
"225","Louisiana","South","Small Market","65.0","109.0","45.0","34.0","14.0","410.0","40.0","30.0","60.0","90.0","6","05/01/11 00:00:00","Espresso","Decaf Espresso","Decaf","64"
"225","Louisiana","South","Small Market","59.0","98.0","40.0","33.0","12.0","443.0","30.0","30.0","50.0","80.0","6","06/01/11 00:00:00","Espresso","Decaf Espresso","Decaf","58"
"225","Louisiana","South","Small Market","54.0","89.0","36.0","31.0","11.0","462.0","20.0","30.0","40.0","70.0","6","07/01/11 00:00:00","Espresso","Decaf Espresso","Decaf","53"
"225","Louisiana","South","Small Market","63.0","111.0","48.0","27.0","15.0","593.0","40.0","40.0","60.0","100.0","8","06/01/10 00:00:00","Herbal Tea","Chamomile","Decaf","63"
"225","Louisiana","South","Small Market","133.0","236.0","103.0","46.0","33.0","564.0","110.0","80.0","130.0","210.0","8","10/01/10 00:00:00","Herbal Tea","Chamomile","Decaf","133"
"225","Louisiana","South","Small Market","120.0","214.0","94.0","43.0","31.0","540.0","70.0","80.0","110.0","190.0","8","12/01/10 00:00:00","Herbal Tea","Chamomile","Decaf","120"
"225","Louisiana","South","Small Market","107.0","193.0","86.0","65.0","32.0","484.0","40.0","80.0","100.0","180.0","9","02/01/10 00:00:00","Herbal Tea","Lemon","Decaf","107"
"225","Louisiana","South","Small Market","83.0","150.0","67.0","58.0","25.0","599.0","30.0","60.0","80.0","140.0","9","09/01/10 00:00:00","Herbal Tea","Lemon","Decaf","83"
"225","Louisiana","South","Small Market","88.0","159.0","72.0","56.0","27.0","606.0","40.0","60.0","90.0","150.0","9","08/01/11 00:00:00","Herbal Tea","Lemon","Decaf","87"
"225","Louisiana","South","Small Market","98.0","189.0","79.0","64.0","30.0","593.0","60.0","60.0","90.0","150.0","9","10/01/11 00:00:00","Herbal Tea","Lemon","Decaf","110"
"225","Louisiana","South","Small Market","87.0","160.0","63.0","86.0","57.0","187.0","0.0","50.0","70.0","120.0","4","03/01/11 00:00:00","Espresso","Caffe Latte","Regular","97"
